Accession	Name	No_orfs	Coverage	Abundance	Description
COG3916	LasI	1	0.961722	0.000438	N-acyl-L-homoserine lactone synthetase
COG3921	COG3921	1	0.86	0.000392	Uncharacterized protein conserved in bacteria
COG3931	COG3931	2	1.787072	0.000815	Predicted N-formylglutamate amidohydrolase
COG3932	COG3932	1	0.880382	0.000401	Uncharacterized ABC-type transport system, permease components
COG3956	COG3956	1	0.518442	0.000236	Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) domain
COG3962	COG3962	1	0.998379	0.000455	Acetolactate synthase
COG3967	DltE	1	0.95102	0.000433	Short-chain dehydrogenase involved in D-alanine esterification of lipoteichoic acid and wall teichoic acid (D-alanine transfer protein)
COG3971	COG3971	1	0.969696	0.000442	2-keto-4-pentenoate hydratase
COG4076	COG4076	1	0.253968	0.000115	Predicted RNA methylase
COG4091	COG4091	1	0.99315	0.000453	Predicted homoserine dehydrogenase
COG4093	COG4093	1	0.979289	0.000446	Uncharacterized protein conserved in bacteria
COG4094	COG4094	2	1.19178	0.000543	Predicted membrane protein
COG4103	COG4103	1	0.959459	0.000437	Uncharacterized protein conserved in bacteria
COG4105	ComL	1	0.996062	0.000454	DNA uptake lipoprotein
COG4106	Tam	1	0.949416	0.000433	Trans-aconitate methyltransferase
COG4111	COG4111	1	0.940993	0.000429	Uncharacterized conserved protein
COG4121	COG4121	1	0.892857	0.000407	Uncharacterized conserved protein
COG4123	COG4123	1	0.979838	0.000447	Predicted O-methyltransferase
COG4133	CcmA	1	1	0.000456	ABC-type transport system involved in cytochrome c biogenesis, ATPase component
COG4134	COG4134	1	0.994791	0.000453	ABC-type uncharacterized transport system, periplasmic component
COG4135	COG4135	1	0.99637	0.000454	ABC-type uncharacterized transport system, permease component
COG4136	COG4136	1	0.953051	0.000434	ABC-type uncharacterized transport system, ATPase component
COG4143	TbpA	1	0.928571	0.000423	ABC-type thiamine transport system, periplasmic component
COG4148	ModC	1	0.610795	0.000278	ABC-type molybdate transport system, ATPase component
COG4149	ModC	1	0.986666	0.00045	ABC-type molybdate transport system, permease component
COG4160	ArtM	1	0.986842	0.00045	ABC-type arginine/histidine transport system, permease component
COG4166	OppA	3	2.91459	0.001329	ABC-type oligopeptide transport system, periplasmic component
COG4172	COG4172	2	1.990636	0.000908	ABC-type uncharacterized transport system, duplicated ATPase component
COG4174	COG4174	1	1	0.000456	ABC-type uncharacterized transport system, permease component
COG4175	ProV	1	0.870466	0.000397	ABC-type proline/glycine betaine transport system, ATPase component
COG4176	ProW	2	1.910344	0.000871	ABC-type proline/glycine betaine transport system, permease component
COG4177	LivM	6	4.369426	0.001993	ABC-type branched-chain amino acid transport system, permease component
COG4181	COG4181	1	0.964912	0.00044	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component
COG4188	COG4188	1	0.723287	0.00033	Predicted dienelactone hydrolase
COG4213	XylF	1	1	0.000456	ABC-type xylose transport system, periplasmic component
COG4214	XylH	1	0.992385	0.000452	ABC-type xylose transport system, permease component
COG4215	ArtQ	1	0.995652	0.000454	ABC-type arginine transport system, permease component
COG4221	COG4221	1	0.906504	0.000413	Short-chain alcohol dehydrogenase of unknown specificity
COG4223	COG4223	1	0.545023	0.000248	Uncharacterized protein conserved in bacteria
COG4227	COG4227	1	0.939873	0.000428	Antirestriction protein
COG4230	COG4230	1	0.976592	0.000445	Delta 1-pyrroline-5-carboxylate dehydrogenase
COG4231	COG4231	1	0.970312	0.000442	Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits
COG4233	COG4233	1	0.706959	0.000322	Uncharacterized protein predicted to be involved in C-type cytochrome biogenesis
COG4235	COG4235	1	0.937282	0.000427	Cytochrome c biogenesis factor
COG4239	COG4239	1	0.991202	0.000452	ABC-type uncharacterized transport system, permease component
COG4269	COG4269	1	0.975274	0.000445	Predicted membrane protein
COG4275	COG4275	1	0.97902	0.000446	Uncharacterized conserved protein
COG4311	SoxD	1	0.948453	0.000432	Sarcosine oxidase delta subunit
COG4321	COG4321	1	0.686274	0.000313	Uncharacterized protein related to arylsulfate sulfotransferase involved in siderophore biosynthesis
COG4391	COG4391	1	0.98387	0.000448	Uncharacterized protein conserved in bacteria
COG4395	COG4395	1	0.836298	0.000381	Uncharacterized protein conserved in bacteria
COG4423	COG4423	1	0.987654	0.00045	Uncharacterized protein conserved in bacteria
COG4446	COG4446	1	0.404255	0.000184	Uncharacterized protein conserved in bacteria
COG4448	AnsA	1	0.967551	0.000441	L-asparaginase II
COG4520	LipA	1	0.610294	0.000278	Surface antigen
COG4521	TauA	1	0.982035	0.000448	ABC-type taurine transport system, periplasmic component
COG4530	COG4530	1	0.573643	0.000261	Uncharacterized protein conserved in bacteria
COG4536	CorB	1	0.985815	0.000449	Putative Mg2+ and Co2+ transporter CorB
COG4541	COG4541	1	0.94	0.000428	Predicted membrane protein
COG4544	COG4544	1	0.71923	0.000328	Uncharacterized conserved protein
COG4547	CobT	1	0.995161	0.000454	Cobalamin biosynthesis protein CobT (nicotinate-mononucleotide:5, 6-dimethylbenzimidazole phosphoribosyltransferase)
COG4553	DepA	1	0.937349	0.000427	Poly-beta-hydroxyalkanoate depolymerase
COG4566	TtrR	1	0.638613	0.000291	Response regulator
COG4567	COG4567	1	0.994505	0.000453	Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain
COG4583	COG4583	1	0.947089	0.000432	Sarcosine oxidase gamma subunit
COG4591	LolE	2	1.987745	0.000906	ABC-type transport system, involved in lipoprotein release, permease component
COG4597	BatB	1	0.962216	0.000439	ABC-type amino acid transport system, permease component
COG4603	COG4603	2	1.966292	0.000897	ABC-type uncharacterized transport system, permease component
COG4608	AppF	2	1.985074	0.000905	ABC-type oligopeptide transport system, ATPase component
COG4618	ArpD	2	1.920689	0.000876	ABC-type protease/lipase transport system, ATPase and permease components
COG4625	COG4625	9	7.12305	0.00325	Uncharacterized protein with a C-terminal OMP (outer membrane protein) domain
COG4630	XdhA	1	0.971602	0.000443	Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A
COG4631	XdhB	1	0.973111	0.000444	Xanthine dehydrogenase, molybdopterin-binding subunit B
COG4645	COG4645	1	0.921951	0.00042	Uncharacterized protein conserved in bacteria
COG4649	COG4649	1	0.986425	0.00045	Uncharacterized protein conserved in bacteria
COG4653	COG4653	1	0.973933	0.000444	Predicted phage phi-C31 gp36 major capsid-like protein
COG4663	FcbT1	2	1.933884	0.000882	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component
COG4664	FcbT3	2	1.966442	0.000897	TRAP-type mannitol/chloroaromatic compound transport system, large permease component
COG4665	FcbT2	3	2.48901	0.001135	TRAP-type mannitol/chloroaromatic compound transport system, small permease component
COG4666	COG4666	1	0.982866	0.000448	TRAP-type uncharacterized transport system, fused permease components
COG4671	COG4671	2	1.935	0.000882	Predicted glycosyl transferase
COG4695	COG4695	1	0.944723	0.000431	Phage-related protein
COG4731	COG4731	1	0.537037	0.000245	Uncharacterized protein conserved in bacteria
COG4736	CcoQ	1	0.85	0.000387	Cbb3-type cytochrome oxidase, subunit 3
COG4757	COG4757	1	0.950177	0.000433	Predicted alpha/beta hydrolase
COG4765	COG4765	1	0.652439	0.000297	Uncharacterized protein conserved in bacteria
COG4770	COG4770	3	2.992248	0.001365	Acetyl/propionyl-CoA carboxylase, alpha subunit
COG4775	COG4775	1	0.966057	0.00044	Outer membrane protein/protective antigen OMA87
COG4783	COG4783	1	0.845041	0.000385	Putative Zn-dependent protease, contains TPR repeats
COG4784	COG4784	1	0.993736	0.000453	Putative Zn-dependent protease
COG4799	COG4799	3	2.954372	0.001348	Acetyl-CoA carboxylase, carboxyltransferase component (subunits alpha and beta)
COG4852	COG4852	1	0.985074	0.000449	Predicted membrane protein
COG4870	COG4870	1	0.177419	8e-05	Cysteine protease
COG4942	COG4942	1	0.959523	0.000437	Membrane-bound metallopeptidase
COG4948	COG4948	4	3.795698	0.001731	L-alanine-DL-glutamate epimerase and related enzymes of enolase superfamily
COG4957	COG4957	1	0.891891	0.000406	Predicted transcriptional regulator
COG4960	CpaA	1	0.970238	0.000442	Flp pilus assembly protein, protease CpaA
COG4962	CpaF	1	0.774647	0.000353	Flp pilus assembly protein, ATPase CpaF
COG4974	XerD	5	4.306666	0.001965	Site-specific recombinase XerD
COG4977	COG4977	1	0.963414	0.000439	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
COG4989	COG4989	1	1	0.000456	Predicted oxidoreductase
COG4992	ArgD	1	0.975247	0.000444	Ornithine/acetylornithine aminotransferase
COG4993	Gcd	1	0.994825	0.000453	Glucose dehydrogenase
COG5000	NtrY	1	0.983146	0.000448	Signal transduction histidine kinase involved in nitrogen fixation and metabolism regulation
COG5002	VicK	1	0.533769	0.000243	Signal transduction histidine kinase
COG5009	MrcA	1	1	0.000456	Membrane carboxypeptidase/penicillin-binding protein
COG5010	TadD	1	0.696498	0.000317	Flp pilus assembly protein TadD, contains TPR repeats
COG5012	COG5012	1	0.93392	0.000426	Predicted cobalamin binding protein
COG5265	ATM1	1	1	0.000456	ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components
COG5266	CbiK	1	0.693181	0.000316	ABC-type Co2+ transport system, periplasmic component
COG5281	COG5281	1	0.190876	8.7e-05	Phage-related minor tail protein
COG5285	COG5285	2	1.591973	0.000726	Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
COG5317	COG5317	1	0.954285	0.000435	Uncharacterized protein conserved in bacteria
COG5319	COG5319	1	1	0.000456	Uncharacterized protein conserved in bacteria
COG5321	COG5321	1	1	0.000456	Uncharacterized protein conserved in bacteria
COG5323	COG5323	1	0.919512	0.000419	Uncharacterized conserved protein
COG5328	COG5328	1	0.95625	0.000436	Uncharacterized protein conserved in bacteria
COG5330	COG5330	1	0.247252	0.000112	Uncharacterized protein conserved in bacteria
COG5331	COG5331	1	0.892086	0.000407	Uncharacterized protein conserved in bacteria
COG5336	COG5336	1	0.836206	0.000381	Uncharacterized protein conserved in bacteria
COG5342	COG5342	4	3.486187	0.00159	Invasion protein B, involved in pathogenesis
COG5343	COG5343	1	0.916666	0.000418	Uncharacterized protein conserved in bacteria
COG5349	COG5349	2	1.865079	0.000851	Uncharacterized protein conserved in bacteria
COG5350	COG5350	1	0.930232	0.000424	Predicted protein tyrosine phosphatase
COG5352	COG5352	1	1	0.000456	Uncharacterized protein conserved in bacteria
COG5360	COG5360	1	0.984098	0.000449	Uncharacterized protein conserved in bacteria
COG5373	COG5373	3	1.146079	0.000522	Predicted membrane protein
COG5375	COG5375	1	0.902777	0.000411	Uncharacterized protein conserved in bacteria
COG5385	COG5385	1	0.943925	0.00043	Uncharacterized protein conserved in bacteria
COG5387	COG5387	1	0.996212	0.000454	Chaperone required for the assembly of the mitochondrial F1-ATPase
COG5389	COG5389	1	0.883977	0.000403	Uncharacterized protein conserved in bacteria
COG5394	COG5394	1	0.958549	0.000437	Uncharacterized protein conserved in bacteria
COG5395	COG5395	1	1	0.000456	Predicted membrane protein
COG5400	COG5400	1	0.887804	0.000405	Uncharacterized protein conserved in bacteria
COG5402	COG5402	1	0.974226	0.000444	Uncharacterized conserved protein
COG5403	COG5403	1	0.410526	0.000187	Uncharacterized conserved protein
COG5405	HslV	1	0.983146	0.000448	ATP-dependent protease HslVU (ClpYQ), peptidase subunit
COG5426	COG5426	1	0.598425	0.000273	Uncharacterized membrane protein
COG5429	COG5429	1	0.816091	0.000372	Uncharacterized secreted protein
COG5436	COG5436	1	0.983516	0.000448	Predicted integral membrane protein
COG5437	COG5437	1	0.992753	0.000452	Predicted secreted protein
COG5447	COG5447	1	0.973913	0.000444	Uncharacterized conserved protein
COG5448	COG5448	1	0.994565	0.000453	Uncharacterized conserved protein
COG5449	COG5449	1	1	0.000456	Uncharacterized conserved protein
COG5451	COG5451	1	0.96875	0.000442	Predicted secreted protein
COG5452	COG5452	1	0.938888	0.000428	Uncharacterized conserved protein
COG5453	COG5453	1	0.989583	0.000451	Uncharacterized conserved protein
COG5454	COG5454	1	0.966292	0.00044	Predicted secreted protein
COG5456	COG5456	1	0.969879	0.000442	Predicted integral membrane protein linked to a cation pump
COG5457	COG5457	1	0.714285	0.000325	Uncharacterized conserved small protein
COG5458	COG5458	1	0.743055	0.000339	Uncharacterized conserved protein
COG5462	COG5462	1	0.847826	0.000386	Predicted secreted (periplasmic) protein
COG5465	COG5465	1	0.933734	0.000426	Uncharacterized conserved protein
COG5467	COG5467	1	0.990384	0.000451	Uncharacterized conserved protein
COG5468	COG5468	1	0.976744	0.000445	Predicted secreted (periplasmic) protein
COG5470	COG5470	3	2.552083	0.001164	Uncharacterized conserved protein
COG5473	COG5473	1	0.872413	0.000398	Predicted integral membrane protein
COG5477	COG5477	1	0.969072	0.000442	Predicted small integral membrane protein
COG5480	COG5480	1	0.931972	0.000425	Predicted integral membrane protein
COG5481	COG5481	1	0.970149	0.000442	Uncharacterized conserved small protein containing a coiled-coil domain
COG5485	COG5485	3	1.221374	0.000557	Predicted ester cyclase
COG5488	COG5488	1	0.841463	0.000383	Integral membrane protein
COG5508	COG5508	1	0.809523	0.000369	Uncharacterized conserved small protein
COG5509	COG5509	2	1.553846	0.000708	Uncharacterized small protein containing a coiled-coil domain
COG5515	COG5515	1	0.771428	0.000351	Uncharacterized conserved small protein
COG5568	COG5568	1	1	0.000456	Uncharacterized small protein
COG5570	COG5570	1	0.947368	0.000432	Uncharacterized small protein
COG5586	COG5586	1	0.863636	0.000394	Uncharacterized conserved protein
COG5587	COG5587	1	0.973684	0.000444	Uncharacterized conserved protein
COG5598	COG5598	1	0.927756	0.000423	Trimethylamine:corrinoid methyltransferase
COG5614	COG5614	1	0.981651	0.000447	Bacteriophage head-tail adaptor
COG5621	COG5621	1	0.926553	0.000422	Predicted secreted hydrolase
COG5631	COG5631	1	0.884422	0.000403	Predicted transcription regulator, contains HTH domain (MarR family)
COG5661	COG5661	2	1.15238	0.000525	Predicted secreted Zn-dependent protease
COG5664	COG5664	1	0.880597	0.000401	Predicted secreted Zn-dependent protease
